Modes	Outlets	Supercatchment	StreamID
852	1297	6	194
1272	1687	6	194
355	900	6	195
487	1013	6	195
832	1252	6	195
1171	1368	6	195
353	899	6	196
482	1013	6	196
899	1639	6	196
1366	1770	6	196
354	893	6	197
667	1051	6	197
929	1073	6	197
1033	1385	6	197
1393	1612	6	197
954	1360	6	198
1182	1679	6	198
354	1833	6	198
696	2352	6	198
433	1092	6	199
537	1370	6	199
981	1613	6	199
1431	1731	6	199
637	1942	6	199
921	1115	6	201
1108	1336	6	201
358	1832	6	201
975	1787	6	203
354	1832	6	203
1393	1961	6	203
1598	2061	6	203
2057	2297	6	203
1848	2319	6	203
2266	2424	6	203
352	1833	6	204
940	1938	6	204
1530	2244	6	204
685	2352	6	204
356	899	6	205
728	1082	6	205
967	1194	6	205
1209	1331	6	205
354	899	6	206
955	1262	6	206
1294	1515	6	206
1164	1553	6	206
719	1603	6	206
747	1513	6	207
1371	1772	6	207
354	1832	6	207
743	1538	6	208
354	1832	6	208
955	1354	6	210
1111	1570	6	210
1421	1593	6	210
354	1832	6	210
428	1092	6	211
532	1370	6	211
840	1376	6	211
1169	1598	6	211
1508	1725	6	211
1613	1930	6	211
660	1942	6	211
354	1833	6	212
612	1873	6	212
1853	2026	6	212
434	1116	6	213
643	1138	6	213
881	1417	6	213
1172	1536	6	213
428	1116	6	214
658	1140	6	214
866	1445	6	214
966	1878	6	214
352	899	6	215
1457	1595	6	215
992	1677	6	215
357	900	6	216
997	1446	6	216
1383	1587	6	216
1536	1680	6	216
433	1092	6	217
538	1370	6	217
987	1380	6	217
1140	1557	6	217
1380	1884	6	217
637	1942	6	217
994	1513	6	219
353	1833	6	219
1411	1847	6	219
612	1923	6	219
991	1228	6	221
1156	1319	6	221
356	1832	6	221
353	899	6	222
842	1192	6	222
1305	1555	6	222
1641	1736	6	222
354	899	6	223
719	1603	6	223
1724	1927	6	223
356	900	6	224
933	1228	6	224
778	1614	6	224
433	1092	6	225
537	1370	6	225
1010	1780	6	225
1272	1892	6	225
641	1942	6	225
1751	2390	6	225
1045	1611	6	226
1331	1829	6	226
353	1833	6	226
1538	2162	6	226
1841	2261	6	226
691	2352	6	226
301	1087	6	228
690	1362	6	228
870	1563	6	228
1101	1986	6	228
1587	2307	6	228
353	1833	6	229
1045	2301	6	229
686	2352	6	229
353	899	6	230
728	1082	6	230
1052	1430	6	230
897	1590	6	230
352	899	6	231
839	1037	6	231
966	1633	6	231
1146	1780	6	231
1372	2094	6	231
1499	2205	6	231
352	899	6	232
737	1082	6	232
889	1589	6	232
1350	1597	6	232
1039	1666	6	232
352	899	6	233
839	1037	6	233
966	1627	6	233
1562	2011	6	233
1810	2123	6	233
354	899	6	234
1080	1419	6	234
639	2324	6	234
991	1227	6	238
1171	1332	6	238
355	1832	6	238
991	1218	6	239
1200	1305	6	239
355	1832	6	239
353	899	6	240
868	1231	6	240
1281	1690	6	240
1594	1818	6	240
353	899	6	241
867	1231	6	241
1073	2054	6	241
1713	2269	6	241
2076	2720	6	241
564	1080	6	242
771	1537	6	242
1444	1727	6	242
354	1833	6	242
610	1151	6	243
1076	1523	6	243
793	1543	6	243
1307	1825	6	243
353	1833	6	243
1756	2156	6	243
354	900	6	244
848	1192	6	244
1298	1425	6	244
1107	1482	6	244
989	1204	6	245
1172	1452	6	245
356	1832	6	245
990	1204	6	246
1307	1432	6	246
356	1832	6	246
352	899	6	247
839	1192	6	247
1069	1576	6	247
1377	1786	6	247
354	893	6	248
665	1051	6	248
847	1297	6	248
1133	1650	6	248
355	893	6	249
672	1051	6	249
855	1297	6	249
1328	1501	6	249
433	1116	6	250
667	1691	6	250
1084	1767	6	250
1291	1893	6	250
1089	1348	6	251
1248	1617	6	251
355	1832	6	251
1608	1835	6	251
1128	1531	6	252
353	1832	6	252
1114	1369	6	255
1377	1789	6	255
355	1832	6	255
1105	1372	6	256
354	1832	6	256
1101	1408	6	258
353	1832	6	258
1385	1836	6	258
1115	1346	6	259
1451	1585	6	259
355	1832	6	259
1610	1873	6	259
1173	1463	6	260
355	1832	6	260
1121	1316	6	263
1305	1830	6	263
353	1832	6	263
1785	1982	6	263
1194	1403	6	264
355	1832	6	264
1106	1398	6	265
1261	1715	6	265
1540	1832	6	265
354	1832	6	265
799	1403	6	266
1081	1521	6	266
1449	1686	6	266
354	1833	6	266
799	1403	6	267
1081	1462	6	267
354	1833	6	267
1394	1934	6	267
1293	2160	6	267
1673	2160	6	267
1111	1387	6	268
354	1833	6	268
353	899	6	269
1148	1740	6	269
1482	2028	6	269
637	2324	6	269
353	893	6	270
688	1051	6	270
843	1297	6	270
1130	1451	6	270
1256	1612	6	270
1496	1674	6	270
405	910	6	277
1158	1682	6	277
792	1797	6	277
1282	1809	6	277
1436	1824	6	277
1155	1512	6	280
356	1832	6	280
430	1092	6	281
532	1370	6	281
843	1407	6	281
662	1942	6	281
1152	2144	6	281
970	2244	6	281
1907	2670	6	281
352	899	6	282
785	1614	6	282
1040	2016	6	282
1875	2406	6	282
353	899	6	284
1155	1464	6	284
741	1603	6	284
1052	2030	6	284
1387	2041	6	284
2037	2371	6	284
428	1092	6	286
532	1370	6	286
840	1407	6	286
660	1942	6	286
967	2244	6	286
2127	2516	6	286
355	900	6	287
905	1286	6	287
1060	1602	6	287
1154	1580	6	288
1516	1827	6	288
353	1832	6	288
352	1832	6	291
1196	1839	6	291
1787	1960	6	291
1921	2089	6	291
353	899	6	292
816	1169	6	292
919	1286	6	292
1150	1483	6	292
1258	1562	6	292
1049	1587	6	292
1179	1782	6	293
353	1832	6	293
1643	2001	6	293
1803	2298	6	293
430	1092	6	294
535	1370	6	294
662	1942	6	294
1152	2095	6	294
1862	2116	6	294
354	1833	6	296
1167	2200	6	296
696	2352	6	296
2198	2568	6	296
354	893	6	297
667	1051	6	297
850	1297	6	297
1191	1594	6	297
1503	1669	6	297
355	893	6	298
668	1051	6	298
852	1297	6	298
1114	1715	6	298
1109	1639	6	299
1371	1692	6	299
354	1833	6	299
1527	1990	6	299
1109	1608	6	300
354	1833	6	300
1447	1876	6	300
1580	1972	6	300
1145	1464	6	301
1480	1662	6	301
352	1832	6	301
1614	1996	6	301
1876	2196	6	301
1149	1437	6	303
1433	1662	6	303
353	1832	6	303
430	1116	6	304
664	1690	6	304
1101	1945	6	304
1897	2334	6	304
2490	2581	6	304
2192	2596	6	304
1228	1690	6	305
353	1832	6	305
1098	1914	6	305
353	899	6	306
1257	1860	6	306
637	2324	6	306
1957	2339	6	306
302	1087	6	308
690	1362	6	308
850	1560	6	308
1285	1687	6	308
1621	1829	6	308
302	1087	6	310
690	1362	6	310
870	1559	6	310
1207	1764	6	310
1490	2462	6	310
2109	2565	6	310
428	1092	6	311
530	1370	6	311
658	1942	6	311
1988	2522	6	311
352	899	6	312
838	1192	6	312
1069	1866	6	312
1760	2235	6	312
355	900	6	313
825	1192	6	313
1242	1512	6	313
1527	1850	6	313
1062	1854	6	313
355	893	6	314
670	1051	6	314
855	1297	6	314
1038	1391	6	314
1195	1510	6	314
1411	1580	6	314
353	899	6	315
789	1614	6	315
1277	1689	6	315
1661	1866	6	315
1764	2059	6	315
353	893	6	316
688	1051	6	316
843	1297	6	316
1203	1616	6	316
1011	1661	6	317
1263	1768	6	317
351	1832	6	317
1366	2266	6	317
2123	2478	6	317
1271	1823	6	318
352	1832	6	318
1118	1944	6	318
1865	2229	6	318
353	1833	6	319
612	1923	6	319
1817	2172	6	319
2003	2470	6	319
352	899	6	320
991	1325	6	320
1169	1976	6	320
1806	2198	6	320
634	2324	6	320
